order_id,payment_id,gross,captured_at
ORD_002402,PAY_002402,346.49,2025-07-28
ORD_002465,PAY_002465,9.46,2025-07-23
ORD_002562,PAY_002562,59.47,2025-07-28
ORD_002603,PAY_002603,353.39,2025-07-28
ORD_002678,PAY_002678,347.96,2025-07-28
ORD_002774,PAY_002774,111.24,2025-07-28
ORD_002858,PAY_002858,101.51,2025-07-28
ORD_003009,PAY_003009,379.57,2025-07-28
ORD_003044,PAY_003044,195.74,2025-07-28
ORD_003394,PAY_003394,125.09,2025-07-24
ORD_003464,PAY_003464,365.98,2025-07-28
ORD_003485,PAY_003485,101.14,2025-07-28
ORD_003515,PAY_003515,446.13,2025-07-28
ORD_003578,PAY_003578,364.76,2025-07-28
ORD_003694,PAY_003694,120.38,2025-07-28
ORD_003713,PAY_003713,289.87,2025-07-28
ORD_003753,PAY_003753,80.74,2025-07-28
ORD_004041,PAY_004041,259.20,2025-07-28
ORD_004205,PAY_004205,458.00,2025-07-28
ORD_004327,PAY_004327,10.89,2025-07-25
ORD_004359,PAY_004359,314.29,2025-07-25
ORD_004364,PAY_004364,497.27,2025-07-28
ORD_004401,PAY_004401,389.85,2025-07-28
ORD_004735,PAY_004735,191.29,2025-07-28
ORD_004787,PAY_004787,356.22,2025-07-28
ORD_004916,PAY_004916,187.91,2025-07-28
ORD_000020,PAY_000020,84.28,2025-07-29
ORD_000030,PAY_000030,461.42,2025-07-28
ORD_000116,PAY_000116,11.72,2025-07-29
ORD_000836,PAY_000836,135.30,2025-07-29
ORD_001180,PAY_001180,325.04,2025-07-28
ORD_001853,PAY_001853,79.88,2025-07-29
ORD_002131,PAY_002131,147.16,2025-07-29
ORD_002301,PAY_002301,157.93,2025-07-29
ORD_002429,PAY_002429,132.52,2025-07-29
ORD_002439,PAY_002439,336.43,2025-07-29
ORD_003296,PAY_003296,186.31,2025-07-29
ORD_003447,PAY_003447,350.25,2025-07-29
ORD_003487,PAY_003487,154.18,2025-07-28
ORD_003497,PAY_003497,374.53,2025-07-29
ORD_003645,PAY_003645,336.58,2025-07-29
ORD_003711,PAY_003711,93.53,2025-07-29
ORD_003729,PAY_003729,52.15,2025-07-29
ORD_003778,PAY_003778,404.92,2025-07-29
ORD_004269,PAY_004269,15.62,2025-07-29
ORD_004397,PAY_004397,222.02,2025-07-29
ORD_004508,PAY_004508,193.67,2025-07-29
ORD_004799,PAY_004799,279.88,2025-07-29
ORD_000006,PAY_000006,368.41,2025-07-30
ORD_000370,PAY_000370,408.93,2025-07-30
ORD_000566,PAY_000566,397.64,2025-07-30
ORD_001210,PAY_001210,130.77,2025-07-29
ORD_001523,PAY_001523,364.37,2025-07-30
ORD_001640,PAY_001640,45.31,2025-07-28
ORD_001672,PAY_001672,269.76,2025-07-30
ORD_001816,PAY_001816,20.49,2025-07-30
ORD_001849,PAY_001849,146.21,2025-07-30
ORD_001891,PAY_001891,54.20,2025-07-30
ORD_002272,PAY_002272,224.24,2025-07-28
ORD_002385,PAY_002385,149.15,2025-07-30
ORD_002388,PAY_002388,169.07,2025-07-28
ORD_002391,PAY_002391,172.93,2025-07-29
ORD_002572,PAY_002572,320.89,2025-07-28
ORD_002641,PAY_002641,413.43,2025-07-30
ORD_002653,PAY_002653,197.96,2025-07-28
ORD_003003,PAY_003003,141.82,2025-07-28
ORD_003012,PAY_003012,245.29,2025-07-30
ORD_003084,PAY_003084,410.01,2025-07-30
ORD_003103,PAY_003103,353.67,2025-07-30
ORD_003135,PAY_003135,253.99,2025-07-30
ORD_003222,PAY_003222,18.78,2025-07-30
ORD_003570,PAY_003570,91.59,2025-07-30
ORD_004391,PAY_004391,62.80,2025-07-30
ORD_004555,PAY_004555,78.83,2025-07-28
ORD_004682,PAY_004682,172.30,2025-07-30
ORD_004930,PAY_004930,265.57,2025-07-29
ORD_000063,PAY_000063,41.44,2025-07-31
ORD_000356,PAY_000356,364.42,2025-07-31
ORD_000894,PAY_000894,237.49,2025-07-28
ORD_000910,PAY_000910,157.72,2025-07-31
ORD_001086,PAY_001086,498.38,2025-07-31
ORD_001555,PAY_001555,270.59,2025-07-31
ORD_001790,PAY_001790,441.01,2025-07-31
ORD_001952,PAY_001952,436.78,2025-07-31
ORD_002039,PAY_002039,125.06,2025-07-31
ORD_002138,PAY_002138,35.86,2025-07-31
ORD_002287,PAY_002287,356.24,2025-07-31
ORD_002317,PAY_002317,52.39,2025-07-31
ORD_002422,PAY_002422,376.07,2025-07-31
ORD_002743,PAY_002743,108.14,2025-07-31
ORD_003042,PAY_003042,337.15,2025-07-31
ORD_003200,PAY_003200,269.46,2025-07-30
ORD_003215,PAY_003215,426.51,2025-07-28
ORD_003267,PAY_003267,489.29,2025-07-31
ORD_003519,PAY_003519,405.31,2025-07-31
ORD_003580,PAY_003580,24.61,2025-07-31
ORD_004091,PAY_004091,373.35,2025-07-31
ORD_004204,PAY_004204,16.29,2025-07-28
ORD_004346,PAY_004346,496.14,2025-07-31
ORD_004518,PAY_004518,309.38,2025-07-31
ORD_000159,PAY_000159,469.51,2025-08-01
ORD_000573,PAY_000573,266.61,2025-08-01
ORD_001715,PAY_001715,126.25,2025-08-01
ORD_001838,PAY_001838,184.51,2025-08-01
ORD_002142,PAY_002142,62.67,2025-08-01
ORD_002148,PAY_002148,223.86,2025-08-01
ORD_002152,PAY_002152,335.05,2025-08-01
ORD_002590,PAY_002590,427.64,2025-08-01
ORD_002848,PAY_002848,39.56,2025-08-01
ORD_003820,PAY_003820,317.18,2025-08-01
ORD_004114,PAY_004114,171.12,2025-08-01
ORD_004556,PAY_004556,431.06,2025-08-01
ORD_004585,PAY_004585,271.94,2025-08-01
ORD_000000,PAY_000000,46.44,2025-08-04
ORD_000024,PAY_000024,339.61,2025-08-04
ORD_000104,PAY_000104,133.23,2025-08-04
ORD_000300,PAY_000300,308.91,2025-08-04
ORD_000366,PAY_000366,460.97,2025-08-04
ORD_000382,PAY_000382,181.67,2025-08-04
ORD_000402,PAY_000402,369.64,2025-08-04
ORD_000417,PAY_000417,427.47,2025-08-04
ORD_000431,PAY_000431,61.87,2025-08-04
ORD_000528,PAY_000528,225.89,2025-08-04
ORD_000601,PAY_000601,492.42,2025-07-30
ORD_000620,PAY_000620,255.07,2025-08-04
ORD_000748,PAY_000748,276.48,2025-08-04
ORD_000778,PAY_000778,448.56,2025-08-04
ORD_000956,PAY_000956,3.53,2025-08-04
ORD_001047,PAY_001047,82.88,2025-08-04
ORD_001105,PAY_001105,350.55,2025-08-04
ORD_001159,PAY_001159,425.66,2025-08-04
ORD_001330,PAY_001330,218.50,2025-08-04
ORD_001428,PAY_001428,284.97,2025-08-04
ORD_001460,PAY_001460,164.14,2025-08-04
ORD_001612,PAY_001612,304.93,2025-08-04
ORD_001674,PAY_001674,62.64,2025-08-04
ORD_001739,PAY_001739,205.95,2025-08-04
ORD_001771,PAY_001771,44.34,2025-08-04
ORD_001932,PAY_001932,316.53,2025-08-04
ORD_002137,PAY_002137,18.60,2025-08-04
ORD_002251,PAY_002251,498.78,2025-08-04
ORD_002536,PAY_002536,88.94,2025-08-04
ORD_002613,PAY_002613,157.12,2025-08-04
ORD_002951,PAY_002951,48.67,2025-08-04
ORD_003005,PAY_003005,199.54,2025-08-04
ORD_003083,PAY_003083,152.65,2025-08-04
ORD_003138,PAY_003138,37.48,2025-08-04
ORD_003588,PAY_003588,373.46,2025-08-04
ORD_003797,PAY_003797,246.82,2025-08-04
ORD_004112,PAY_004112,445.56,2025-08-04
ORD_004233,PAY_004233,199.92,2025-08-04
ORD_004399,PAY_004399,424.18,2025-08-04
ORD_004415,PAY_004415,470.91,2025-08-04
ORD_004486,PAY_004486,165.02,2025-08-04
ORD_004499,PAY_004499,47.10,2025-08-04
ORD_004530,PAY_004530,337.88,2025-08-04
ORD_004699,PAY_004699,444.56,2025-08-04
ORD_004742,PAY_004742,228.49,2025-08-04
ORD_004863,PAY_004863,468.27,2025-08-04
ORD_000079,PAY_000079,253.50,2025-08-05
ORD_000138,PAY_000138,234.62,2025-08-05
ORD_000237,PAY_000237,317.88,2025-08-05
ORD_000344,PAY_000344,223.70,2025-08-05
ORD_000458,PAY_000458,272.42,2025-08-05
ORD_000605,PAY_000605,312.44,2025-08-05
ORD_000707,PAY_000707,293.34,2025-08-05
ORD_000862,PAY_000862,267.90,2025-08-05
ORD_001493,PAY_001493,374.31,2025-08-05
ORD_001536,PAY_001536,121.64,2025-08-05
ORD_001662,PAY_001662,217.87,2025-08-05
ORD_002035,PAY_002035,50.38,2025-08-05
ORD_002726,PAY_002726,421.78,2025-08-05
ORD_002745,PAY_002745,237.97,2025-08-05
ORD_003053,PAY_003053,14.73,2025-08-05
ORD_004240,PAY_004240,318.41,2025-08-05
ORD_004522,PAY_004522,479.36,2025-08-04
ORD_000007,PAY_000007,359.31,2025-08-06
ORD_000052,PAY_000052,398.83,2025-08-06
ORD_000184,PAY_000184,13.01,2025-08-04
ORD_000494,PAY_000494,124.65,2025-08-06
ORD_000638,PAY_000638,329.20,2025-08-04
ORD_000714,PAY_000714,134.97,2025-08-06
ORD_001141,PAY_001141,163.22,2025-08-06
ORD_001323,PAY_001323,284.77,2025-08-06
ORD_001690,PAY_001690,416.40,2025-08-06
ORD_001710,PAY_001710,259.25,2025-08-06
ORD_002041,PAY_002041,385.30,2025-08-06
ORD_002840,PAY_002840,96.70,2025-08-06
ORD_003348,PAY_003348,441.50,2025-08-04
ORD_003417,PAY_003417,33.89,2025-08-06
ORD_004317,PAY_004317,407.18,2025-08-06
ORD_004828,PAY_004828,421.13,2025-08-06
ORD_004932,PAY_004932,331.67,2025-08-06
ORD_000706,PAY_000706,126.80,2025-08-07
ORD_001117,PAY_001117,295.12,2025-08-07
ORD_001564,PAY_001564,253.13,2025-08-07
ORD_002453,PAY_002453,144.16,2025-08-07
ORD_002990,PAY_002990,303.04,2025-08-07
ORD_003030,PAY_003030,235.62,2025-08-07
ORD_003212,PAY_003212,485.34,2025-08-07
ORD_003455,PAY_003455,317.91,2025-08-05
ORD_003459,PAY_003459,41.29,2025-08-07
ORD_003461,PAY_003461,236.71,2025-08-07
ORD_003581,PAY_003581,313.62,2025-08-07
ORD_003674,PAY_003674,462.38,2025-08-07
ORD_003765,PAY_003765,213.87,2025-08-07
ORD_003774,PAY_003774,235.62,2025-08-07
ORD_004065,PAY_004065,69.61,2025-08-07
ORD_004174,PAY_004174,357.69,2025-08-07
ORD_004482,PAY_004482,434.62,2025-08-07
ORD_004849,PAY_004849,374.42,2025-08-04
ORD_004899,PAY_004899,357.45,2025-08-07
ORD_000626,PAY_000626,38.86,2025-08-08
ORD_000841,PAY_000841,19.51,2025-08-08
ORD_000989,PAY_000989,30.43,2025-08-08
ORD_000992,PAY_000992,319.39,2025-08-08
ORD_001350,PAY_001350,440.85,2025-08-08
ORD_001415,PAY_001415,461.61,2025-08-08
ORD_001576,PAY_001576,99.99,2025-08-08
ORD_001697,PAY_001697,169.80,2025-08-08
ORD_002257,PAY_002257,456.11,2025-08-08
ORD_002355,PAY_002355,143.95,2025-08-08
ORD_003346,PAY_003346,414.68,2025-08-08
ORD_003465,PAY_003465,47.79,2025-08-08
ORD_003535,PAY_003535,150.49,2025-08-08
ORD_003738,PAY_003738,479.58,2025-08-08
ORD_003838,PAY_003838,380.81,2025-08-08
ORD_004139,PAY_004139,87.71,2025-08-08
ORD_004268,PAY_004268,278.56,2025-08-08
ORD_004710,PAY_004710,236.18,2025-08-08
ORD_000045,PAY_000045,218.74,2025-08-11
ORD_000213,PAY_000213,432.43,2025-08-11
ORD_000235,PAY_000235,369.69,2025-08-11
ORD_000241,PAY_000241,126.75,2025-08-11
ORD_000326,PAY_000326,102.77,2025-08-11
ORD_000342,PAY_000342,86.36,2025-08-11
ORD_000345,PAY_000345,498.34,2025-08-08
ORD_000357,PAY_000357,460.22,2025-08-11
ORD_000425,PAY_000425,490.07,2025-08-11
ORD_000429,PAY_000429,335.23,2025-08-11
ORD_000505,PAY_000505,135.84,2025-08-11
ORD_000629,PAY_000629,271.13,2025-08-11
ORD_000641,PAY_000641,197.93,2025-08-11
ORD_000788,PAY_000788,274.99,2025-08-11
ORD_000867,PAY_000867,430.88,2025-08-11
ORD_001102,PAY_001102,228.32,2025-08-11
ORD_001147,PAY_001147,357.80,2025-08-11
ORD_001265,PAY_001265,458.05,2025-08-11
ORD_001450,PAY_001450,254.71,2025-08-11
ORD_001647,PAY_001647,97.73,2025-08-08
ORD_001649,PAY_001649,270.35,2025-08-11
ORD_001781,PAY_001781,211.51,2025-08-11
ORD_001875,PAY_001875,291.76,2025-08-11
ORD_001908,PAY_001908,227.03,2025-08-11
ORD_002102,PAY_002102,149.74,2025-08-11
ORD_002143,PAY_002143,357.71,2025-08-11
ORD_002153,PAY_002153,370.13,2025-08-11
ORD_002404,PAY_002404,196.15,2025-08-11
ORD_002647,PAY_002647,461.36,2025-08-11
ORD_002665,PAY_002665,282.38,2025-08-11
ORD_002680,PAY_002680,327.82,2025-08-11
ORD_002755,PAY_002755,204.07,2025-08-11
ORD_002771,PAY_002771,151.17,2025-08-11
ORD_002947,PAY_002947,270.23,2025-08-11
ORD_002960,PAY_002960,74.94,2025-08-11
ORD_003255,PAY_003255,139.41,2025-08-11
ORD_003323,PAY_003323,72.60,2025-08-11
ORD_003555,PAY_003555,21.69,2025-08-11
ORD_003585,PAY_003585,450.01,2025-08-11
ORD_003590,PAY_003590,223.84,2025-08-11
ORD_003592,PAY_003592,116.48,2025-08-11
ORD_003638,PAY_003638,132.97,2025-08-11
ORD_003725,PAY_003725,389.64,2025-08-11
ORD_003809,PAY_003809,129.31,2025-08-11
ORD_003856,PAY_003856,190.84,2025-08-11
ORD_004024,PAY_004024,366.81,2025-08-11
ORD_004059,PAY_004059,213.37,2025-08-11
ORD_004121,PAY_004121,275.17,2025-08-11
ORD_004128,PAY_004128,280.99,2025-08-11
ORD_004185,PAY_004185,484.69,2025-08-11
ORD_004201,PAY_004201,37.15,2025-08-11
ORD_004249,PAY_004249,302.22,2025-08-11
ORD_004272,PAY_004272,65.48,2025-08-11
ORD_004311,PAY_004311,439.98,2025-08-11
ORD_004400,PAY_004400,340.85,2025-08-11
ORD_004581,PAY_004581,332.03,2025-08-07
ORD_004651,PAY_004651,276.13,2025-08-11
ORD_004852,PAY_004852,38.86,2025-08-11
ORD_000167,PAY_000167,231.10,2025-08-12
ORD_001341,PAY_001341,196.07,2025-08-12
ORD_001373,PAY_001373,113.85,2025-08-12
ORD_001933,PAY_001933,261.98,2025-08-12
ORD_002026,PAY_002026,382.86,2025-08-12
ORD_002721,PAY_002721,461.47,2025-08-12
ORD_003225,PAY_003225,394.58,2025-08-12
ORD_003901,PAY_003901,367.91,2025-08-12
ORD_004294,PAY_004294,259.91,2025-08-12
ORD_004666,PAY_004666,321.50,2025-08-12
ORD_000082,PAY_000082,210.14,2025-08-13
ORD_000712,PAY_000712,129.32,2025-08-13
ORD_000786,PAY_000786,367.60,2025-08-13
ORD_001504,PAY_001504,315.29,2025-08-13
ORD_001598,PAY_001598,114.37,2025-08-13
ORD_001603,PAY_001603,499.62,2025-08-13
ORD_001753,PAY_001753,418.93,2025-08-13
ORD_002487,PAY_002487,401.10,2025-08-11
ORD_002652,PAY_002652,118.57,2025-08-13
ORD_002703,PAY_002703,365.81,2025-08-13
ORD_002828,PAY_002828,415.65,2025-08-13
ORD_003221,PAY_003221,270.52,2025-08-13
ORD_003247,PAY_003247,142.28,2025-08-11
ORD_003405,PAY_003405,408.56,2025-08-13
ORD_003565,PAY_003565,161.89,2025-08-13
ORD_003906,PAY_003906,50.20,2025-08-13
ORD_004339,PAY_004339,292.20,2025-08-13
ORD_004563,PAY_004563,438.32,2025-08-13
ORD_004804,PAY_004804,237.37,2025-08-13
ORD_004945,PAY_004945,278.15,2025-08-11
ORD_004978,PAY_004978,384.44,2025-08-13
ORD_000256,PAY_000256,420.75,2025-08-14
ORD_000981,PAY_000981,72.99,2025-08-14
ORD_001097,PAY_001097,329.41,2025-08-14
ORD_001538,PAY_001538,56.28,2025-08-14
ORD_002195,PAY_002195,91.96,2025-08-14
ORD_002484,PAY_002484,20.46,2025-08-14
ORD_002677,PAY_002677,392.42,2025-08-14
ORD_002852,PAY_002852,157.30,2025-08-14
ORD_002942,PAY_002942,67.16,2025-08-14
ORD_003072,PAY_003072,36.43,2025-08-14
ORD_003495,PAY_003495,286.60,2025-08-14
ORD_003717,PAY_003717,206.40,2025-08-11
ORD_003773,PAY_003773,331.49,2025-08-14
ORD_004263,PAY_004263,256.31,2025-08-14
ORD_004267,PAY_004267,249.86,2025-08-14
ORD_004915,PAY_004915,34.30,2025-08-14
ORD_001143,PAY_001143,453.24,2025-08-15
ORD_001168,PAY_001168,228.49,2025-08-15
ORD_001257,PAY_001257,53.50,2025-08-15
ORD_001491,PAY_001491,400.95,2025-08-15
ORD_001540,PAY_001540,220.81,2025-08-15
ORD_001622,PAY_001622,364.98,2025-08-12
ORD_001681,PAY_001681,25.06,2025-08-15
ORD_002498,PAY_002498,373.86,2025-08-15
ORD_002611,PAY_002611,460.76,2025-08-15
ORD_002696,PAY_002696,400.96,2025-08-15
ORD_002975,PAY_002975,201.43,2025-08-15
ORD_002991,PAY_002991,464.18,2025-08-15
ORD_003275,PAY_003275,278.41,2025-08-15
ORD_003341,PAY_003341,371.40,2025-08-15
ORD_003429,PAY_003429,215.12,2025-08-15
ORD_003449,PAY_003449,469.19,2025-08-15
ORD_003724,PAY_003724,361.71,2025-08-15
ORD_003909,PAY_003909,346.91,2025-08-15
ORD_004313,PAY_004313,392.19,2025-08-15
ORD_004576,PAY_004576,155.19,2025-08-15
ORD_000013,PAY_000013,202.40,2025-08-18
ORD_000018,PAY_000018,429.43,2025-08-18
ORD_000041,PAY_000041,82.02,2025-08-18
ORD_000150,PAY_000150,183.11,2025-08-18
ORD_000166,PAY_000166,156.36,2025-08-18
ORD_000193,PAY_000193,35.68,2025-08-18
ORD_000240,PAY_000240,145.39,2025-08-18
ORD_000261,PAY_000261,97.76,2025-08-18
ORD_000396,PAY_000396,361.85,2025-08-18
ORD_000519,PAY_000519,219.46,2025-08-18
ORD_000631,PAY_000631,223.35,2025-08-18
ORD_001122,PAY_001122,356.02,2025-08-18
ORD_001142,PAY_001142,341.23,2025-08-18
ORD_001162,PAY_001162,373.88,2025-08-18
ORD_001166,PAY_001166,135.67,2025-08-18
ORD_001185,PAY_001185,23.88,2025-08-18
ORD_001202,PAY_001202,193.21,2025-08-18
ORD_001211,PAY_001211,53.70,2025-08-18
ORD_001304,PAY_001304,264.04,2025-08-18
ORD_001719,PAY_001719,467.56,2025-08-18
ORD_001769,PAY_001769,264.90,2025-08-18
ORD_001814,PAY_001814,423.03,2025-08-18
ORD_001869,PAY_001869,334.75,2025-08-18
ORD_001944,PAY_001944,71.56,2025-08-18
ORD_002177,PAY_002177,242.69,2025-08-18
ORD_002332,PAY_002332,157.66,2025-08-18
ORD_002360,PAY_002360,286.94,2025-08-18
ORD_002430,PAY_002430,31.44,2025-08-18
ORD_002466,PAY_002466,449.92,2025-08-18
ORD_002503,PAY_002503,249.69,2025-08-18
ORD_002528,PAY_002528,473.80,2025-08-18
ORD_002573,PAY_002573,238.87,2025-08-18
ORD_002618,PAY_002618,279.89,2025-08-18
ORD_002638,PAY_002638,126.21,2025-08-18
ORD_002833,PAY_002833,102.67,2025-08-18
ORD_003000,PAY_003000,310.36,2025-08-18
ORD_003144,PAY_003144,137.08,2025-08-18
ORD_003476,PAY_003476,403.72,2025-08-18
ORD_003576,PAY_003576,71.92,2025-08-15
ORD_003927,PAY_003927,374.12,2025-08-18
ORD_004054,PAY_004054,328.05,2025-08-18
ORD_004111,PAY_004111,309.73,2025-08-18
ORD_004241,PAY_004241,491.03,2025-08-18
ORD_004320,PAY_004320,295.60,2025-08-18
ORD_004432,PAY_004432,400.72,2025-08-18
ORD_004459,PAY_004459,352.91,2025-08-18
ORD_004478,PAY_004478,323.96,2025-08-18
ORD_000290,PAY_000290,48.47,2025-08-19
ORD_000407,PAY_000407,389.44,2025-08-19
ORD_000824,PAY_000824,488.41,2025-08-19
ORD_001394,PAY_001394,4.35,2025-08-19
ORD_001573,PAY_001573,321.98,2025-08-19
ORD_001594,PAY_001594,31.58,2025-08-19
ORD_001614,PAY_001614,369.47,2025-08-19
ORD_002347,PAY_002347,354.36,2025-08-19
ORD_002515,PAY_002515,159.93,2025-08-19
ORD_002581,PAY_002581,144.92,2025-08-19
ORD_002790,PAY_002790,270.42,2025-08-19
ORD_003401,PAY_003401,264.71,2025-08-19
ORD_003623,PAY_003623,75.57,2025-08-19
ORD_003642,PAY_003642,58.63,2025-08-14
ORD_003781,PAY_003781,246.72,2025-08-19
ORD_004039,PAY_004039,22.77,2025-08-15
ORD_004092,PAY_004092,288.26,2025-08-19
ORD_004349,PAY_004349,223.00,2025-08-18
ORD_004835,PAY_004835,338.82,2025-08-18
ORD_000433,PAY_000433,410.26,2025-08-20
ORD_000507,PAY_000507,260.61,2025-08-20
ORD_000542,PAY_000542,101.84,2025-08-20
ORD_001103,PAY_001103,68.88,2025-08-20
ORD_001351,PAY_001351,112.16,2025-08-20
ORD_001391,PAY_001391,381.37,2025-08-20
ORD_002182,PAY_002182,289.98,2025-08-20
ORD_002660,PAY_002660,158.84,2025-08-20
ORD_002752,PAY_002752,267.20,2025-08-20
ORD_003482,PAY_003482,42.43,2025-08-20
ORD_003528,PAY_003528,190.43,2025-08-20
ORD_003568,PAY_003568,283.63,2025-08-20
ORD_003715,PAY_003715,449.10,2025-08-18
ORD_004334,PAY_004334,15.48,2025-08-20
ORD_000294,PAY_000294,418.89,2025-08-21
ORD_000511,PAY_000511,434.53,2025-08-21
ORD_000539,PAY_000539,210.04,2025-08-19
ORD_000562,PAY_000562,420.61,2025-08-21
ORD_000749,PAY_000749,234.68,2025-08-21
ORD_001083,PAY_001083,159.39,2025-08-21
ORD_001410,PAY_001410,271.31,2025-08-18
ORD_001412,PAY_001412,310.32,2025-08-21
ORD_001785,PAY_001785,400.17,2025-08-21
ORD_002000,PAY_002000,160.11,2025-08-21
ORD_002053,PAY_002053,53.24,2025-08-21
ORD_002139,PAY_002139,367.24,2025-08-21
ORD_002273,PAY_002273,296.24,2025-08-21
ORD_002741,PAY_002741,152.30,2025-08-21
ORD_002768,PAY_002768,29.62,2025-08-21
ORD_003136,PAY_003136,286.45,2025-08-21
ORD_003819,PAY_003819,400.60,2025-08-21
ORD_004328,PAY_004328,189.82,2025-08-20
ORD_004384,PAY_004384,54.68,2025-08-21
ORD_004450,PAY_004450,67.19,2025-08-21
ORD_004650,PAY_004650,102.01,2025-08-21
ORD_000941,PAY_000941,90.56,2025-08-22
ORD_001017,PAY_001017,493.12,2025-08-22
ORD_001577,PAY_001577,36.20,2025-08-22
ORD_001657,PAY_001657,202.63,2025-08-22
ORD_001998,PAY_001998,14.72,2025-08-22
ORD_002380,PAY_002380,483.63,2025-08-22
ORD_002649,PAY_002649,86.60,2025-08-22
ORD_002794,PAY_002794,404.44,2025-08-22
ORD_003325,PAY_003325,101.75,2025-08-22
ORD_004037,PAY_004037,410.88,2025-08-22
ORD_004254,PAY_004254,9.96,2025-08-22
ORD_004885,PAY_004885,65.56,2025-08-22
ORD_000002,PAY_000002,217.64,2025-08-25
ORD_000072,PAY_000072,496.35,2025-08-25
ORD_000115,PAY_000115,232.68,2025-08-25
ORD_000279,PAY_000279,396.74,2025-08-25
ORD_000324,PAY_000324,480.33,2025-08-25
ORD_000389,PAY_000389,136.94,2025-08-25
ORD_000427,PAY_000427,145.32,2025-08-25
ORD_000440,PAY_000440,44.84,2025-08-25
ORD_000520,PAY_000520,353.67,2025-08-25
ORD_000574,PAY_000574,345.20,2025-08-25
ORD_000578,PAY_000578,61.84,2025-08-25
ORD_000645,PAY_000645,118.36,2025-08-25
ORD_000654,PAY_000654,208.67,2025-08-25
ORD_000656,PAY_000656,390.25,2025-08-25
ORD_000773,PAY_000773,344.36,2025-08-25
ORD_000779,PAY_000779,497.61,2025-08-25
ORD_000921,PAY_000921,408.62,2025-08-22
ORD_000927,PAY_000927,55.12,2025-08-25
ORD_000947,PAY_000947,68.77,2025-08-25
ORD_001074,PAY_001074,423.96,2025-08-25
ORD_001255,PAY_001255,101.18,2025-08-25
ORD_001319,PAY_001319,77.21,2025-08-25
ORD_001335,PAY_001335,396.36,2025-08-25
ORD_001496,PAY_001496,98.16,2025-08-25
ORD_001665,PAY_001665,307.89,2025-08-25
ORD_001666,PAY_001666,125.58,2025-08-25
ORD_001788,PAY_001788,323.63,2025-08-25
ORD_001854,PAY_001854,247.06,2025-08-25
ORD_001888,PAY_001888,267.14,2025-08-25
ORD_001902,PAY_001902,13.07,2025-08-25
ORD_001958,PAY_001958,35.21,2025-08-25
ORD_001967,PAY_001967,93.34,2025-08-25
ORD_002073,PAY_002073,207.93,2025-08-25
ORD_002091,PAY_002091,52.31,2025-08-25
ORD_002155,PAY_002155,260.67,2025-08-25
ORD_002351,PAY_002351,272.93,2025-08-25
ORD_002681,PAY_002681,292.26,2025-08-25
ORD_003148,PAY_003148,75.66,2025-08-25
ORD_003327,PAY_003327,48.05,2025-08-25
ORD_003372,PAY_003372,434.26,2025-08-25
ORD_003419,PAY_003419,34.23,2025-08-25
ORD_003492,PAY_003492,478.53,2025-08-25
ORD_003549,PAY_003549,123.66,2025-08-25
ORD_003649,PAY_003649,216.24,2025-08-25
ORD_003722,PAY_003722,338.81,2025-08-25
ORD_003742,PAY_003742,15.50,2025-08-25
ORD_003887,PAY_003887,45.04,2025-08-25
ORD_004002,PAY_004002,472.64,2025-08-25
ORD_004055,PAY_004055,159.73,2025-08-25
ORD_004137,PAY_004137,41.25,2025-08-25
ORD_004246,PAY_004246,229.88,2025-08-25
ORD_004318,PAY_004318,12.10,2025-08-25
ORD_004491,PAY_004491,434.01,2025-08-25
ORD_004498,PAY_004498,111.11,2025-08-25
ORD_004523,PAY_004523,463.78,2025-08-25
ORD_004582,PAY_004582,473.14,2025-08-25
ORD_004606,PAY_004606,468.96,2025-08-25
ORD_004626,PAY_004626,140.12,2025-08-25
ORD_004688,PAY_004688,211.75,2025-08-25
ORD_004940,PAY_004940,200.53,2025-08-25
ORD_004956,PAY_004956,217.37,2025-08-25
ORD_004991,PAY_004991,172.64,2025-08-25
ORD_000333,PAY_000333,252.65,2025-08-26
ORD_000571,PAY_000571,465.84,2025-08-22
ORD_000742,PAY_000742,208.56,2025-08-26
ORD_001098,PAY_001098,146.77,2025-08-26
ORD_001165,PAY_001165,34.45,2025-08-26
ORD_001240,PAY_001240,326.47,2025-08-26
ORD_001865,PAY_001865,361.43,2025-08-26
ORD_001980,PAY_001980,473.54,2025-08-26
ORD_002070,PAY_002070,363.57,2025-08-26
ORD_002278,PAY_002278,79.56,2025-08-26
ORD_002346,PAY_002346,495.27,2025-08-26
ORD_002617,PAY_002617,189.45,2025-08-26
ORD_002643,PAY_002643,144.84,2025-08-26
ORD_002917,PAY_002917,129.11,2025-08-25
ORD_003027,PAY_003027,425.19,2025-08-26
ORD_003420,PAY_003420,143.10,2025-08-26
ORD_003566,PAY_003566,393.31,2025-08-26
ORD_003714,PAY_003714,444.53,2025-08-25
ORD_004162,PAY_004162,264.13,2025-08-26
ORD_004273,PAY_004273,351.36,2025-08-26
ORD_004277,PAY_004277,469.84,2025-08-25
ORD_004798,PAY_004798,340.23,2025-08-21
ORD_004884,PAY_004884,351.20,2025-08-26
ORD_000304,PAY_000304,483.56,2025-08-25
ORD_000639,PAY_000639,6.04,2025-08-27
ORD_000775,PAY_000775,141.77,2025-08-25
ORD_000866,PAY_000866,350.35,2025-08-27
ORD_001278,PAY_001278,399.67,2025-08-27
ORD_001452,PAY_001452,326.64,2025-08-27
