order_id,payment_id,gross,fee,gst,net,captured_at,settled_at,credit_utr,credit_batch_id,break_type,is_original
ORD_003136,PAY_003136,286.45,5.73,1.03,279.69,2025-08-21,2025-08-25,UTR000000000068,69,clean,True
ORD_003819,PAY_003819,400.60,8.01,1.44,391.15,2025-08-21,2025-08-25,UTR000000000068,69,clean,True
ORD_004328,PAY_004328,189.82,3.80,0.68,185.34,2025-08-20,2025-08-25,UTR000000000068,69,late_settlement,True
ORD_004384,PAY_004384,54.68,1.09,0.20,53.39,2025-08-21,2025-08-25,UTR000000000068,69,clean,True
ORD_004450,PAY_004450,67.19,1.34,0.24,65.61,2025-08-21,2025-08-25,UTR000000000068,69,clean,True
ORD_004650,PAY_004650,102.01,2.04,0.37,99.60,2025-08-21,2025-08-25,UTR000000000068,69,clean,True
ORD_000941,PAY_000941,90.56,1.81,0.33,88.42,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_001017,PAY_001017,493.12,9.86,1.77,481.49,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_001577,PAY_001577,36.20,0.72,0.13,35.35,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_001657,PAY_001657,202.63,4.05,0.73,197.85,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_001998,PAY_001998,14.72,0.29,0.05,14.38,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_002380,PAY_002380,483.63,9.67,1.74,472.22,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_002649,PAY_002649,86.60,1.73,0.31,84.56,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_002794,PAY_002794,404.44,8.09,1.46,394.89,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_003325,PAY_003325,101.75,2.04,0.37,99.33,2025-08-22,2025-08-26,UTR000000000068,69,rounding_drift,True
ORD_004037,PAY_004037,410.88,8.22,1.48,401.18,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_004254,PAY_004254,9.96,0.20,0.04,9.72,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_004885,PAY_004885,65.56,1.31,0.24,64.01,2025-08-22,2025-08-26,UTR000000000068,69,clean,True
ORD_000002,PAY_000002,217.64,4.35,0.78,212.51,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000072,PAY_000072,496.35,9.93,1.79,484.63,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000115,PAY_000115,232.68,4.65,0.84,227.19,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000279,PAY_000279,396.74,7.93,1.43,387.38,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000324,PAY_000324,480.33,9.61,1.73,468.99,2025-08-25,2025-08-27,UTR000000000068,69,chargeback_reversal,True
ORD_000389,PAY_000389,136.94,2.74,0.49,133.71,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000427,PAY_000427,145.32,2.91,0.52,141.89,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000440,PAY_000440,44.84,0.90,0.16,43.78,2025-08-25,2025-08-27,UTR000000000068,69,refund,True
ORD_000520,PAY_000520,353.67,7.07,1.27,345.33,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000574,PAY_000574,345.20,6.90,1.24,337.06,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000578,PAY_000578,61.84,1.24,0.22,60.38,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000645,PAY_000645,118.36,2.37,0.43,115.53,2025-08-25,2025-08-27,UTR000000000068,69,rounding_drift,True
ORD_000654,PAY_000654,208.67,4.17,0.75,203.75,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000656,PAY_000656,390.25,7.80,1.40,381.05,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000773,PAY_000773,344.36,6.89,1.24,336.23,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000779,PAY_000779,497.61,9.95,1.79,485.87,2025-08-25,2025-08-27,UTR000000000068,69,refund,True
ORD_000921,PAY_000921,408.62,8.17,1.47,398.98,2025-08-22,2025-08-27,UTR000000000068,69,late_settlement,True
ORD_000927,PAY_000927,55.12,1.10,0.20,53.82,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_000947,PAY_000947,68.77,1.38,0.25,67.14,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001074,PAY_001074,423.96,8.48,1.53,413.95,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001255,PAY_001255,101.18,2.02,0.36,98.80,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001319,PAY_001319,77.21,1.54,0.28,75.39,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001335,PAY_001335,396.36,7.93,1.43,387.00,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001496,PAY_001496,98.16,1.96,0.35,95.85,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001665,PAY_001665,307.89,6.16,1.11,300.62,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001666,PAY_001666,125.58,2.51,0.45,122.62,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001788,PAY_001788,323.63,6.47,1.16,316.00,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001854,PAY_001854,247.06,4.94,0.89,241.23,2025-08-25,2025-08-27,UTR000000000068,69,chargeback_reversal,True
ORD_001888,PAY_001888,267.14,5.34,0.96,260.84,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001902,PAY_001902,13.07,0.26,0.05,12.76,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001958,PAY_001958,35.21,0.70,0.13,34.38,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_001967,PAY_001967,93.34,1.87,0.34,91.13,2025-08-25,2025-08-27,UTR000000000068,69,netting_split,True
ORD_001982,PAY_001982,101.50,2.03,0.37,99.10,2025-08-25,2025-08-27,UTR000000000068,69,missing_order,True
ORD_002073,PAY_002073,207.93,4.16,0.75,203.02,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_002091,PAY_002091,52.31,1.05,0.19,51.07,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_002155,PAY_002155,260.67,5.21,0.94,254.52,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_002351,PAY_002351,272.93,5.46,0.98,266.49,2025-08-25,2025-08-27,UTR000000000068,69,chargeback_reversal,True
ORD_002681,PAY_002681,292.26,5.85,1.05,285.36,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003092,PAY_003092,90.64,1.81,0.33,88.50,2025-08-25,2025-08-27,UTR000000000068,69,missing_order,True
ORD_003148,PAY_003148,75.66,1.51,0.27,73.88,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003327,PAY_003327,48.05,0.96,0.17,46.92,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003372,PAY_003372,434.26,8.69,1.56,423.98,2025-08-25,2025-08-27,UTR000000000068,69,rounding_drift,True
ORD_003419,PAY_003419,34.23,0.68,0.12,33.43,2025-08-25,2025-08-27,UTR000000000068,69,refund,True
ORD_003492,PAY_003492,478.53,9.57,1.72,467.24,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003549,PAY_003549,123.66,2.47,0.44,120.75,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003649,PAY_003649,216.24,4.32,0.78,211.14,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003722,PAY_003722,338.81,6.78,1.22,330.81,2025-08-25,2025-08-27,UTR000000000068,69,clean,True
ORD_003742,PAY_003742,15.50,0.31,0.06,15.13,2025-08-25,2025-08-27,UTR000000000069,70,netting_split,True
ORD_003887,PAY_003887,45.04,0.90,0.16,43.98,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004002,PAY_004002,472.64,9.45,1.70,461.49,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004055,PAY_004055,159.73,3.19,0.57,155.97,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004137,PAY_004137,41.25,0.82,0.15,40.28,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004246,PAY_004246,229.88,4.60,0.83,224.45,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004318,PAY_004318,12.10,0.24,0.04,11.82,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004491,PAY_004491,434.01,8.68,1.56,423.77,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004498,PAY_004498,111.11,2.22,0.40,108.49,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004523,PAY_004523,463.78,9.28,1.67,452.83,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004582,PAY_004582,473.14,9.46,1.70,462.01,2025-08-25,2025-08-27,UTR000000000069,70,rounding_drift,True
ORD_004606,PAY_004606,468.96,9.38,1.69,457.89,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004626,PAY_004626,140.12,2.80,0.50,136.84,2025-08-25,2025-08-27,UTR000000000069,70,rounding_drift,True
ORD_004688,PAY_004688,211.75,4.24,0.76,206.75,2025-08-25,2025-08-27,UTR000000000069,70,refund,True
ORD_004940,PAY_004940,200.53,4.01,0.72,195.80,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004956,PAY_004956,217.37,4.35,0.78,212.24,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_004991,PAY_004991,172.64,3.45,0.62,168.57,2025-08-25,2025-08-27,UTR000000000069,70,clean,True
ORD_000333,PAY_000333,252.65,5.05,0.91,246.69,2025-08-26,2025-08-28,UTR000000000069,70,netting_split,True
ORD_000571,PAY_000571,465.84,9.32,1.68,454.84,2025-08-22,2025-08-28,UTR000000000069,70,late_settlement,True
ORD_000742,PAY_000742,208.56,4.17,0.75,203.64,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_001048,PAY_001048,469.99,9.40,1.69,458.90,2025-08-26,2025-08-28,UTR000000000069,70,missing_order,True
ORD_001098,PAY_001098,146.77,2.94,0.53,143.30,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_001165,PAY_001165,34.45,0.69,0.12,33.64,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_001240,PAY_001240,326.47,6.53,1.18,318.76,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_001865,PAY_001865,361.43,7.23,1.30,352.90,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_001980,PAY_001980,473.54,9.47,1.70,462.37,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_002070,PAY_002070,363.57,7.27,1.31,354.99,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_002278,PAY_002278,79.56,1.59,0.29,77.68,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_002346,PAY_002346,495.27,9.91,1.78,483.58,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_002617,PAY_002617,189.45,3.79,0.68,184.98,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_002643,PAY_002643,144.84,2.90,0.52,141.42,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_002714,PAY_002714,16.81,0.34,0.06,16.41,2025-08-26,2025-08-28,UTR000000000069,70,missing_order,True
ORD_002917,PAY_002917,129.11,2.58,0.46,126.07,2025-08-25,2025-08-28,UTR000000000069,70,late_settlement,True
ORD_003027,PAY_003027,425.19,8.50,1.53,415.16,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_003420,PAY_003420,143.10,2.86,0.51,139.73,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_003566,PAY_003566,393.31,7.87,1.42,384.02,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_003714,PAY_003714,444.53,8.89,1.60,434.04,2025-08-25,2025-08-28,UTR000000000069,70,late_settlement,True
ORD_004162,PAY_004162,264.13,5.28,0.95,257.90,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_004273,PAY_004273,351.36,7.03,1.27,343.06,2025-08-26,2025-08-28,UTR000000000069,70,clean,True
ORD_004277,PAY_004277,469.84,9.40,1.69,458.75,2025-08-25,2025-08-28,UTR000000000069,70,late_settlement,True
ORD_004798,PAY_004798,340.23,6.80,1.22,332.21,2025-08-21,2025-08-28,UTR000000000069,70,late_settlement,True
ORD_004884,PAY_004884,351.20,7.02,1.26,342.96,2025-08-26,2025-08-28,UTR000000000069,70,rounding_drift,True
ORD_000304,PAY_000304,483.56,9.67,1.74,472.15,2025-08-25,2025-08-29,UTR000000000069,70,late_settlement,True
ORD_000639,PAY_000639,6.04,0.12,0.02,5.90,2025-08-27,2025-08-29,UTR000000000069,70,clean,True
ORD_000775,PAY_000775,141.77,2.84,0.51,138.42,2025-08-25,2025-08-29,UTR000000000069,70,late_settlement,True
ORD_000866,PAY_000866,350.35,7.01,1.26,342.08,2025-08-27,2025-08-29,UTR000000000069,70,clean,True
ORD_001278,PAY_001278,399.67,7.99,1.44,390.24,2025-08-27,2025-08-29,UTR000000000069,70,clean,True
ORD_001452,PAY_001452,326.64,6.53,1.18,318.93,2025-08-27,2025-08-29,UTR000000000069,70,clean,True
ORD_001727,PAY_001727,409.49,8.19,1.47,399.83,2025-08-27,2025-08-29,UTR000000000069,70,missing_order,True
ORD_001734,PAY_001734,263.34,5.27,0.95,257.12,2025-08-27,2025-08-29,UTR000000000069,70,refund,True
ORD_002471,PAY_002471,418.98,8.38,1.51,409.09,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_002577,PAY_002577,400.93,8.02,1.44,391.47,2025-08-25,2025-08-29,UTR000000000070,71,late_settlement,True
ORD_003187,PAY_003187,74.72,1.49,0.27,72.96,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_003381,PAY_003381,71.07,1.42,0.26,69.39,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_003499,PAY_003499,209.27,4.19,0.75,204.33,2025-08-25,2025-08-29,UTR000000000070,71,late_settlement,True
ORD_003550,PAY_003550,230.84,4.62,0.83,225.39,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_003912,PAY_003912,407.13,8.14,1.47,397.52,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_004117,PAY_004117,178.40,3.57,0.64,174.19,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_004484,PAY_004484,200.62,4.01,0.72,195.89,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_004537,PAY_004537,210.59,4.21,0.76,205.63,2025-08-27,2025-08-29,UTR000000000070,71,rounding_drift,True
ORD_004610,PAY_004610,78.14,1.56,0.28,76.30,2025-08-27,2025-08-29,UTR000000000070,71,clean,True
ORD_000245,PAY_000245,466.75,9.34,1.68,455.73,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_000852,PAY_000852,460.12,9.20,1.66,449.26,2025-08-25,2025-09-01,UTR000000000070,71,late_settlement,True
ORD_001408,PAY_001408,337.62,6.75,1.22,329.65,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_001559,PAY_001559,13.78,0.28,0.05,13.42,2025-08-28,2025-09-01,UTR000000000070,71,rounding_drift,True
ORD_001631,PAY_001631,371.05,7.42,1.34,362.29,2025-08-26,2025-09-01,UTR000000000070,71,late_settlement,True
ORD_001669,PAY_001669,429.42,8.59,1.55,419.28,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_002269,PAY_002269,417.37,8.35,1.50,407.52,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_002274,PAY_002274,263.30,5.27,0.95,257.08,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_002336,PAY_002336,106.83,2.14,0.39,104.30,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_002756,PAY_002756,453.30,9.07,1.63,442.60,2025-08-28,2025-09-01,UTR000000000070,71,refund,True
ORD_003074,PAY_003074,50.08,1.00,0.18,48.90,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_003176,PAY_003176,65.70,1.31,0.24,64.15,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_003521,PAY_003521,305.70,6.11,1.10,298.49,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_003596,PAY_003596,284.48,5.69,1.02,277.77,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_003710,PAY_003710,358.70,7.17,1.29,350.24,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_003921,PAY_003921,432.67,8.65,1.56,422.46,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_004237,PAY_004237,403.84,8.08,1.45,394.31,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_004574,PAY_004574,219.64,4.39,0.79,214.46,2025-08-25,2025-09-01,UTR000000000070,71,late_settlement,True
ORD_004655,PAY_004655,396.18,7.92,1.43,386.83,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_004693,PAY_004693,397.68,7.95,1.43,388.30,2025-08-25,2025-09-01,UTR000000000070,71,late_settlement,True
ORD_004748,PAY_004748,198.77,3.98,0.72,194.07,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_004785,PAY_004785,475.15,9.50,1.71,463.94,2025-08-28,2025-09-01,UTR000000000070,71,clean,True
ORD_000828,PAY_000828,424.00,8.48,1.53,413.99,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_001377,PAY_001377,495.39,9.91,1.78,483.70,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_001579,PAY_001579,334.64,6.69,1.20,326.75,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_002212,PAY_002212,158.61,3.17,0.57,154.87,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_002460,PAY_002460,488.27,9.77,1.76,476.74,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_002699,PAY_002699,468.12,9.36,1.68,457.08,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_002811,PAY_002811,102.11,2.04,0.37,99.70,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_004225,PAY_004225,284.01,5.68,1.02,277.31,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_004973,PAY_004973,344.68,6.89,1.24,336.55,2025-08-29,2025-09-02,UTR000000000070,71,clean,True
ORD_000197,PAY_000197,360.53,7.21,1.30,352.02,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000278,PAY_000278,368.54,7.37,1.33,359.84,2025-09-01,2025-09-03,UTR000000000070,71,netting_split,True
ORD_000405,PAY_000405,23.99,0.48,0.09,23.42,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000451,PAY_000451,111.13,2.22,0.40,108.51,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000703,PAY_000703,174.81,3.50,0.63,170.68,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000816,PAY_000816,47.37,0.95,0.17,46.25,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000857,PAY_000857,322.93,6.46,1.16,315.31,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000895,PAY_000895,292.94,5.86,1.05,286.03,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_000911,PAY_000911,152.21,3.04,0.55,148.62,2025-09-01,2025-09-03,UTR000000000070,71,refund,True
ORD_000948,PAY_000948,288.01,5.76,1.04,281.21,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_001070,PAY_001070,351.00,7.02,1.26,342.72,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_001151,PAY_001151,285.79,5.72,1.03,279.04,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_001192,PAY_001192,93.45,1.87,0.34,91.22,2025-09-01,2025-09-03,UTR000000000070,71,rounding_drift,True
ORD_001325,PAY_001325,440.54,8.81,1.59,430.14,2025-09-01,2025-09-03,UTR000000000070,71,duplicate_utr,True
ORD_001338,PAY_001338,481.16,9.62,1.73,469.81,2025-09-01,2025-09-03,UTR000000000070,71,chargeback_reversal,True
ORD_001354,PAY_001354,365.79,7.32,1.32,357.15,2025-09-01,2025-09-03,UTR000000000070,71,missing_order,True
ORD_001708,PAY_001708,308.55,6.17,1.11,301.27,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_001713,PAY_001713,241.07,4.82,0.87,235.38,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_001773,PAY_001773,205.85,4.12,0.74,200.99,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002005,PAY_002005,177.80,3.56,0.64,173.60,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002164,PAY_002164,26.04,0.52,0.09,25.43,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002235,PAY_002235,202.30,4.05,0.73,197.52,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002376,PAY_002376,403.52,8.07,1.45,394.00,2025-08-29,2025-09-03,UTR000000000070,71,late_settlement,True
ORD_002494,PAY_002494,466.01,9.32,1.68,455.01,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002620,PAY_002620,176.80,3.54,0.64,172.62,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002645,PAY_002645,414.59,8.29,1.49,404.81,2025-09-01,2025-09-03,UTR000000000070,71,missing_order,True
ORD_002692,PAY_002692,32.14,0.64,0.12,31.38,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002694,PAY_002694,249.02,4.98,0.90,243.14,2025-09-01,2025-09-03,UTR000000000070,71,missing_order,True
ORD_002754,PAY_002754,284.49,5.69,1.02,277.78,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002933,PAY_002933,359.60,7.19,1.29,351.12,2025-09-01,2025-09-03,UTR000000000070,71,netting_split,True
ORD_002949,PAY_002949,325.50,6.51,1.17,317.82,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_002979,PAY_002979,306.77,6.14,1.11,299.52,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003063,PAY_003063,83.95,1.68,0.30,81.97,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003090,PAY_003090,196.53,3.93,0.71,191.89,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003248,PAY_003248,306.98,6.14,1.11,299.73,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003337,PAY_003337,282.25,5.64,1.02,275.59,2025-09-01,2025-09-03,UTR000000000070,71,refund,True
ORD_003404,PAY_003404,26.84,0.54,0.10,26.20,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003427,PAY_003427,436.46,8.73,1.57,426.18,2025-09-01,2025-09-03,UTR000000000070,71,rounding_drift,True
ORD_003444,PAY_003444,52.71,1.05,0.19,51.47,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003597,PAY_003597,371.81,7.44,1.34,363.03,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003626,PAY_003626,388.27,7.77,1.40,379.10,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003658,PAY_003658,337.89,6.76,1.22,329.91,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003675,PAY_003675,392.52,7.85,1.41,383.26,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003700,PAY_003700,373.27,7.47,1.34,364.46,2025-09-01,2025-09-03,UTR000000000070,71,missing_order,True
ORD_003747,PAY_003747,430.83,8.62,1.55,420.66,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003907,PAY_003907,230.53,4.61,0.83,225.09,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003945,PAY_003945,108.13,2.16,0.39,105.58,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_003948,PAY_003948,433.75,8.68,1.56,423.51,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_004197,PAY_004197,50.52,1.01,0.18,49.33,2025-09-01,2025-09-03,UTR000000000070,71,missing_order,True
ORD_004347,PAY_004347,228.22,4.56,0.82,222.84,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_004408,PAY_004408,187.01,3.74,0.67,182.60,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_004442,PAY_004442,78.36,1.57,0.28,76.51,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_004512,PAY_004512,429.88,8.60,1.55,419.73,2025-09-01,2025-09-03,UTR000000000070,71,missing_order,True
ORD_004571,PAY_004571,44.96,0.90,0.16,43.90,2025-09-01,2025-09-03,UTR000000000070,71,clean,True
ORD_004589,PAY_004589,93.79,1.88,0.34,91.57,2025-09-01,2025-09-03,UTR000000000071,72,chargeback_reversal,True
ORD_004656,PAY_004656,204.87,4.10,0.74,200.03,2025-09-01,2025-09-03,UTR000000000071,72,clean,True
ORD_004668,PAY_004668,197.08,3.94,0.71,192.43,2025-09-01,2025-09-03,UTR000000000071,72,clean,True
ORD_004679,PAY_004679,394.88,7.90,1.42,385.56,2025-09-01,2025-09-03,UTR000000000071,72,clean,True
ORD_004840,PAY_004840,9.65,0.19,0.03,9.43,2025-09-01,2025-09-03,UTR000000000071,72,clean,True
ORD_004903,PAY_004903,442.29,8.85,1.59,431.85,2025-09-01,2025-09-03,UTR000000000071,72,clean,True
ORD_004906,PAY_004906,171.49,3.43,0.62,167.44,2025-09-01,2025-09-03,UTR000000000071,72,clean,True
ORD_000251,PAY_000251,481.39,9.63,1.73,470.03,2025-08-28,2025-09-04,UTR000000000071,72,late_settlement,True
ORD_000501,PAY_000501,280.04,5.60,1.01,273.43,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_000606,PAY_000606,231.45,4.63,0.83,225.99,2025-08-28,2025-09-04,UTR000000000071,72,late_settlement,True
ORD_000875,PAY_000875,465.78,9.32,1.68,454.78,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_000955,PAY_000955,39.00,0.78,0.14,38.08,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_001248,PAY_001248,400.96,8.02,1.44,391.50,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_001522,PAY_001522,96.15,1.92,0.35,93.88,2025-09-01,2025-09-04,UTR000000000071,72,late_settlement,True
ORD_001678,PAY_001678,30.24,0.60,0.11,29.53,2025-09-01,2025-09-04,UTR000000000071,72,late_settlement,True
ORD_001752,PAY_001752,10.61,0.21,0.04,10.36,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_002286,PAY_002286,248.42,4.97,0.89,242.56,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_002363,PAY_002363,50.93,1.02,0.18,49.73,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_002610,PAY_002610,152.72,3.05,0.55,149.12,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_002632,PAY_002632,416.99,8.34,1.50,407.15,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
ORD_002772,PAY_002772,110.97,2.22,0.40,108.35,2025-09-02,2025-09-04,UTR000000000071,72,refund,True
ORD_003050,PAY_003050,104.91,2.10,0.38,102.43,2025-09-02,2025-09-04,UTR000000000071,72,clean,True
